id,no,name,item_type,item_category_id,item_category_name,avg_cost,unit_price,unit,upc_no
31556,SonicWall-132,03-SSC-3207. Advanced Protection Service Suite For NSA 2800 1YR,INVENTORY,,,0,0.0,,
31654,SonicWall-138,03-SSC-3447. SonicWall NSA3800 Series FRU Power Supply,INVENTORY,,,0,0.0,,
35300,SonicWall-150,03-SSC-3448. SonicWall HIGH-END NSA NSSP Series FRU Power Supply,INVENTORY,,,0,0.0,,
31553,SonicWall-129,03-SSC-3497. Advanced Protection Service Suite for NSA 3800 1YR,INVENTORY,,,0,0.0,,
33201,SonicWall-142,03-SSC-4657. SonicWall NSA 3800 Secure Upgrade Plus Advanced Edition 2YR,INVENTORY,,,0,0.0,,
31554,SonicWall-130,03-SSC-4663. SonicWall NSA 3800 High Availability,INVENTORY,,,0,0.0,,
33155,SonicWall-143,03-SSC-4681. SonicWall NA 2800 Secure Upgrade Plus Advanced Edition 2YR,INVENTORY,,,0,0.0,,
29005,SonicWall-121,03-SSC-4689. SonicWall NA 2800 Secure Upgrade Plus Advanced Edition 3YR  ( Includes 1 YR )(,INVENTORY,,,0,0.0,,
31557,SonicWall-133,03-SSC-4692. SonicWall NSA 2800 High Availability,INVENTORY,,,0,0.0,,
37350,SonicWall-160,03-SSC-6919. SonicWall TZ280 Total Secure Advanced Edition 1YR,INVENTORY,,,0,0.0,,
28957,Huawei-095,"04070009 Trasition Signal Cable,5m",INVENTORY,,,0,0.0,,
19307,Huawei-014,"06190009. ICD OPS i5 D OPS, i5-10500,DDR4 8GB, 12GB SSD, Windows 11 IOT Enterprise SAC, 195mm, 30mm",INVENTORY,,,0,0.0,,
26802,Huawei-050,"06190034 OPS W022 ZOPS,I7-12700,DDR4 16GB,512GB SSD,Windows 11 IOT Enterprise SAC,195mm,180mm,30mm",INVENTORY,,,0,0.0,,
26151,Huawei-047,"06190037 OPS W021 ZOPS-I5-12400,DDR4 8GB,256GB SSD, Windows 11 IOT Enterprise SAC, 195mm,180mm,30mm",INVENTORY,,,0,0.0,,
16552,Kronicles-015,"0951656-01. AMS, LFF Drive Blank",INVENTORY,,,0,0.0,,
16750,SonicWall-092,0S-SSC-9240. Essential Protection Service Suite For NSA 4700 1YR,INVENTORY,,,0,0.0,,
7250,RENT-110,100G-AOC-5M,INVENTORY,,,0,0.0,,
2402,RENT-016,100G-QSFP-LR4-SM1310,INVENTORY,,,0,0.0,,
35400,Piolink-017,"10G_GBIC_MULTI. 850nm,10BASE-SR/SW 10G Ethernet, 3.3V, Multimode Datacom SFP+ Transceiver",INVENTORY,,,0,0.0,,
22100,Umum-119,10Gb SFP+ to RJ45 transceiver. 10GBASE-T SFP+ to RJ45 copper transceiver module,INVENTORY,,,0,0.0,,
16501,Kronicles-013,"1104815-01. DD,LV3,8TB,7K,SAS12,512e, BB",INVENTORY,,,0,0.0,,
2851,Kronicles-003 (non aktif),"1110137-01 . FRU-DRV,SSD,SE,HV3,15.36TB, 12G, SAS,BB",INVENTORY,,,0,0.0,,
18501,Kronicles-003,"1110137-01 . FRU-DRV,SSD,SE,HV3,15.36TB, 12G, SAS,BB",INVENTORY,,,0,0.0,,
18550,Kronicles-002,"1110298-01 . FRU-DRV,LV3,22TB, 7K,SAS12,512E, BB",INVENTORY,,,0,0.0,,
2702,Kronicles-002 (non aktif),"1110298-01 . FRU-DRV,LV3,22TB, 7K,SAS12,512E, BB",INVENTORY,,,0,0.0,,
2852,Kronicles-014,"1110299-01. DD,LV3, 22TB, 7K, SAS12, 512E, BB,PFRU",INVENTORY,,,0,0.0,,
3664,ALTAI-Demo-115,120W POWER SUPPLY INDUSTRIAL GZCOM,INVENTORY,,,0,0.0,,
32801,GIGA-052,12U Tank,INVENTORY,,,0,0.0,,
28857,Huawei-094,"14130859 Patch Cord DLC/PC.DLC/PC, Multi-mode , 5mA1a,2.2mm,42mm DLC,OM3 bending insenstive",INVENTORY,,,0,0.0,,
23400,Umum-122,146 GB 15K SAS HDD (include implementation),INVENTORY,,,0,0.0,,
19202,Piolink-006,"1G_GBIC_MULTI. 850nm, 1.25Gbps 1000Base-SX, 3.3V, Short-Wavelength SFP Transceiver",INVENTORY,,,0,0.0,,
1512,ALTAI-024,1st Year Annual Technical ( SV.AS-0508-00 ) 5x8 Annual Support For Altai Products,INVENTORY,,,0,0.0,,
3679,ALTAI-Demo-130,"2,4Ghz 10dBi Omni Antena for C1xn/CX200/VX200 (SD.AN-2M10-00)",INVENTORY,,,0,0.0,,
3678,ALTAI-Demo-129,"2,4Ghz 10dBi Omni Antena for C1xn/CX200/VX200 (SD.AN-2M10-00)",INVENTORY,,,0,0.0,,
3674,ALTAI-Demo-125,"2,4Ghz 8dBi Omni Antena (NS.AN-2M08-00)",INVENTORY,,,0,0.0,,
3675,ALTAI-Demo-126,"2,4Ghz 8dBi Omni Antena (NS.AN-2M08-00)",INVENTORY,,,0,0.0,,
3677,ALTAI-Demo-128,"2,4Ghz 8dBi Omni Antena (NS.AN-2M08-00)",INVENTORY,,,0,0.0,,
3676,ALTAI-Demo-127,"2,4Ghz 8dBi Omni Antena (NS.AN-2M08-00)",INVENTORY,,,0,0.0,,
1509,ALTAI-005,2-meter RF cable ( SD.CA-RF-02-LS-00 ),INVENTORY,,,0,0.0,,
3580,ALTAI-Demo-031,2.4G 14dBi X-pol Directional Antenna (SP.AN-2S14-01),INVENTORY,,,0,0.0,,
3579,ALTAI-Demo-030,2.4G 14dBi X-pol Directional Antenna (SP.AN-2S14-01),INVENTORY,,,0,0.0,,
3583,ALTAI-Demo-034,2.4G 14dBi X-pol Directional Antenna (SP.AN-2S14-01),INVENTORY,,,0,0.0,,
3577,ALTAI-Demo-028,2.4G 14dBi X-pol Directional Antenna (SP.AN-2S14-01),INVENTORY,,,0,0.0,,
3578,ALTAI-Demo-029,2.4G 14dBi X-pol Directional Antenna (SP.AN-2S14-01),INVENTORY,,,0,0.0,,
3582,ALTAI-Demo-033,2.4G 14dBi X-pol Directional Antenna (SP.AN-2S14-01),INVENTORY,,,0,0.0,,
3581,ALTAI-Demo-032,2.4G 14dBi X-pol Directional Antenna (SP.AN-2S14-01),INVENTORY,,,0,0.0,,
3584,ALTAI-Demo-035,2.4G 14dBi X-pol Directional Antenna (SP.AN-2S14-01),INVENTORY,,,0,0.0,,
32553,ALTAI-131,2.4G 15dBi Sector Antenna ( SD.AN-2S15-00),INVENTORY,,,0,0.0,,
3659,ALTAI-Demo-110,"2.4G 8dBi Omni Antenna, N-female (SD.AN-2M8F-00)",INVENTORY,,,0,0.0,,
3658,ALTAI-Demo-109,"2.4G 8dBi Omni Antenna, N-female (SD.AN-2M8F-00)",INVENTORY,,,0,0.0,,
1458,ALTAI-014,"2.4GHz 8dBi , 360, beamwidth omni antenna ( for A2 access )",INVENTORY,,,0,0.0,,
1410,ALTAI-019,"2.4GHz, 10dBi,dual pol omni antenna ( SD.AN-2M10-00 )",INVENTORY,,,0,0.0,,
7950,RSMB-178,2.5G-SFP-LX-03-SM1550-BIDI-I,INVENTORY,,,0,0.0,,
8000,RSMB-177,2.5G-SFP-LX03-SM1310-BIDI-I,INVENTORY,,,0,0.0,,
3251,RENT-069,2.5G-SFP-LX03-SM1310-BIDI-I,INVENTORY,,,0,0.0,,
3404,RENT-070,2.5G-SFP-LX03-SM1550-BIDI-I,INVENTORY,,,0,0.0,,
3686,ALTAI-Demo-137,"2.5GE,100-240VAC IN, 56VDC OUT,56W (SD-PE-0016-GS) di gabung dalam box ax600-x",INVENTORY,,,0,0.0,,
19450,Huawei-015,21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),INVENTORY,,,0,0.0,,
19356,Huawei-030,21156005. WB1M0BRACKET01Wall Mount Bracket.,INVENTORY,,,0,0.0,,
35103,H_Datacomm-060,2131835. 80W AC Power Module (PAC80S12-CN),INVENTORY,,,0,0.0,,
19451,Huawei-018,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",INVENTORY,,,0,0.0,,
3662,ALTAI-Demo-113,240W Powwer Supply ALTAI Switch,INVENTORY,,,0,0.0,,
10300,Umum-065,"2K Premium Broadcasting & Recording Solution : 1X R&B PAD (2K Premium), 1 x R&B System, 6 X 2K AI Cameras, 1 X Intelligent Screen Separation Kit, 1 X Digital Audio Matrix, 1 X Broadcast Control Keyboard, 1X Power Control Kit, 1 X Tabletop",INVENTORY,,,0,0.0,,
22000,Umum-116,"2U12 bay dual controller enterprise unified storage GS3012 G3 with 48GB RAM. EonStor G3 3000 G3 2U/12bay, cloud-integrated unified storage,supports NAS,SAN,object protocol and cloud gateway,dual redundant controller subsytem including 4x12G",INVENTORY,,,0,0.0,,
3640,ALTAI-Demo-091,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3641,ALTAI-Demo-092,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3616,ALTAI-Demo-067,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3635,ALTAI-Demo-086,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3617,ALTAI-Demo-068,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3608,ALTAI-Demo-059,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3642,ALTAI-Demo-093,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3636,ALTAI-Demo-087,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3638,ALTAI-Demo-089,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3618,ALTAI-Demo-069,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3624,ALTAI-Demo-075,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3631,ALTAI-Demo-082,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3619,ALTAI-Demo-070,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3620,ALTAI-Demo-071,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3615,ALTAI-Demo-066,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3613,ALTAI-Demo-064,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3627,ALTAI-Demo-078,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3630,ALTAI-Demo-081,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3632,ALTAI-Demo-083,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3639,ALTAI-Demo-090,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3605,ALTAI-Demo-056,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3606,ALTAI-Demo-057,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3611,ALTAI-Demo-062,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3637,ALTAI-Demo-088,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3628,ALTAI-Demo-079,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3626,ALTAI-Demo-077,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3622,ALTAI-Demo-073,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3634,ALTAI-Demo-085,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3607,ALTAI-Demo-058,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3625,ALTAI-Demo-076,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3633,ALTAI-Demo-084,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3612,ALTAI-Demo-063,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3609,ALTAI-Demo-060,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3621,ALTAI-Demo-072,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3610,ALTAI-Demo-061,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3623,ALTAI-Demo-074,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3629,ALTAI-Demo-080,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
3614,ALTAI-Demo-065,2m N-Male RF Cable,INVENTORY,,,0,0.0,,
24601,ALTAI-034,2nd Year Extended H/W Warranty for AX600 Series ( SV.HW-AX6002-00),INVENTORY,,,0,0.0,,
7700,ALTAI-031,2nd Year Extended Warranty and Annual Technical Support ( SV.AS-0508-01 ),INVENTORY,,,0,0.0,,
22050,Umum-117,"3,5"" 10TB Enterprise SA HDD. Toshiba Enterprise 3,5"" sas 12gB/s HDD, 10TB,7200RPM.",INVENTORY,,,0,0.0,,
24701,ALTAI-035,3rd Year Extended  H/W Warranty for AX600 Series ( SV.HW-AX6003-00),INVENTORY,,,0,0.0,,
7750,ALTAI-032,3rd Year Extended warranty and Annual Technical Support ( SV.AS-0508-01 ),INVENTORY,,,0,0.0,,
24302,RSMB-412,40G-AOC-30M,INVENTORY,,,0,0.0,,
22900,RENT-128,40G-AOC-5M,INVENTORY,,,0,0.0,,
37053,RENT-159,40G-QSFP-LR4-SM1310,INVENTORY,,,0,0.0,,
417,RSMB-001,40G-QSFP-SR-MM850,INVENTORY,,,0,0.0,,
6100,RENT-103,40G-QSFP-SR-MM850,INVENTORY,,,0,0.0,,
18500,Tandberg-001,"434170. O-T LTO-7 Data Cartridge, 6/15TB, un-labeled with case ( 1pc, minimum order qty 5pcs )",INVENTORY,,,0,0.0,,
398,RSMB-002,4OG-AOC5M,INVENTORY,,,0,0.0,,
7200,ALTAI-028,4th Year Extended H/W Warranty for A3 Series ( SV.HW.3004-00 0,INVENTORY,,,0,0.0,,
24553,ALTAI-036,4th Year Extended H/W Warranty for AX600 Series ( SV.HW-AX6004-00),INVENTORY,,,0,0.0,,
19159,Huawei-032,"50010533. AR303 AR303, 1*GE COMBO WAN, 4*GE LAN, 1*USB 2.0",INVENTORY,,,0,0.0,,
32300,H_Datacomm-049,"50010533. AR303 AR303, 1*GE COMBO WAN, 4*GE LAN, 1*USB 2.0",INVENTORY,,,0,0.0,,
19258,Huawei-024,"50084981. AP263. Wall-plate AP, Wifi 6 ( 802.11ax ), indoor, Dual Radio ( 2.4G/5GHz ), 2*2/2*2 MU-MIMO.1* GE uplink electrical port.",INVENTORY,,,0,0.0,,
20350,Huawei-034,"50086816. AP160 AP160(11ax indoor, 2+2 dual bands, smart antenna )",INVENTORY,,,0,0.0,,
32350,H_Datacomm-050,"50086816. AP160 AP160(11ax indoor, 2+2 dual bands, smart antenna )",INVENTORY,,,0,0.0,,
19259,Huawei-025,"50086871. AP361. Settled AP,802.11ax,1.775 Gbps device rate, dual-radio ( 2.4G/5GHz ) 80 access users recommended, max 128 access users,smart antenna, 18 m optimal coverage range.",INVENTORY,,,0,0.0,,
29202,H_Datacomm-011,"50086871. AP361. Settled AP,802.11ax,1.775 Gbps device rate, dual-radio ( 2.4G/5GHz ) 80 access users recommended, max 128 access users,smart antenna, 18 m optimal coverage range.",INVENTORY,,,0,0.0,,
19305,H_Datacomm-012,"50086871. AP361.AP361 ( 11ax indoor,2+2 dual bands,smart antenna )",INVENTORY,,,0,0.0,,
29450,H-Datacomm-005,"50087148. AP362EAP362E(11ax indoor, 2+2 dual bands, smart antenna)",INVENTORY,,,0,0.0,,
20400,Huawei-035,"50087148. AP362EAP362E(11ax indoor, 2+2 dual bands, smart antenna)",INVENTORY,,,0,0.0,,
20351,Huawei-036,"50087273. AP265EAP265E ( 11ax indoor, 2+2 dual bands, smart antenna )",INVENTORY,,,0,0.0,,
32200,H_Datacomm-047,"50087273. AP265EAP265E ( 11ax indoor, 2+2 dual bands, smart antenna )",INVENTORY,,,0,0.0,,
27553,Huawei-055,"50087274AP266AP266 ( 11ax indoor,2+2 dual bands,smart antenna,PSE )",INVENTORY,,,0,0.0,,
29201,H_Datacomm-009,"50087274AP266AP266 ( 11ax indoor,2+2 dual bands,smart antenna,PSE )",INVENTORY,,,0,0.0,,
29451,H_Datacomm-008,"50087399-001AP371AP371 ( 11 be indoor,2+2 dual bands, smart antenna, USB,BLE )",INVENTORY,,,0,0.0,,
20501,Huawei-041,"50087399-001AP371AP371 ( 11 be indoor,2+2 dual bands, smart antenna, USB,BLE )",INVENTORY,,,0,0.0,,
36950,H_Datacomm-069,"50088144AP673EAP673E( 11be indoor,2+2+4 tri bands,smart antena,USB PoE OUT )",INVENTORY,,,0,0.0,,
19208,Huawei-029,"55150650IHS2-65SAHUAWEI IdeaHub S2, IHS2-65SA,Intelligent Collaboration Device 65-inch inframed screen,Jade white,overseas",INVENTORY,,,0,0.0,,
26500,Huawei-049,"55150651. IdeaHub S2-75"" - One year warranty return for Repair ( include 2 pcs Stylus )",INVENTORY,,,0,0.0,,
19155,Huawei-020,"55150652. IHS2-86SAHUAWEI IdeaHub S2,IHS2-86SA,Intelligent Collaboration Device 86-inch infrared screen, Jade white, overseas.",INVENTORY,,,0,0.0,,
20502,Huawei-042,"55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",INVENTORY,,,0,0.0,,
3592,ALTAI-Demo-043,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3646,ALTAI-Demo-097,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3574,ALTAI-Demo-025,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3597,ALTAI-Demo-048,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3596,ALTAI-Demo-047,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3591,ALTAI-Demo-042,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3598,ALTAI-Demo-049,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3590,ALTAI-Demo-041,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3645,ALTAI-Demo-096,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3589,ALTAI-Demo-040,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3593,ALTAI-Demo-044,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3595,ALTAI-Demo-046,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3576,ALTAI-Demo-027,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3575,ALTAI-Demo-026,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
3594,ALTAI-Demo-045,5G 16dBi Sector Antenna (SD.AN-5S16-00),INVENTORY,,,0,0.0,,
1656,ALTAI-003,"5G 16dBi sector antenna, SD.AN-5S16.00",INVENTORY,,,0,0.0,,
3585,ALTAI-Demo-036,5G 20dBi Panel Antenna (SD.AN-5P20-00),INVENTORY,,,0,0.0,,
3555,ALTAI-Demo-006,5G 20dBi Panel Antenna (SD.AN-5P20-00),INVENTORY,,,0,0.0,,
1455,ALTAI-004,"5G 20dBi panel antenna, SD.AN-5P20-00",INVENTORY,,,0,0.0,,
32600,ALTAI-043,5G 22dBi Panel Antenna ( SD.AN-SP22-KB),INVENTORY,,,0,0.0,,
32650,ALTAI-044,5G 9dBi Omni Antenna ( NS.AN-5M09-SA ),INVENTORY,,,0,0.0,,
3671,ALTAI-Demo-122,5G 9dBi Omni Antenna (NS.AN-5M09-00),INVENTORY,,,0,0.0,,
3656,ALTAI-Demo-107,5G 9dBi Omni Antenna (NS.AN-5M09-00),INVENTORY,,,0,0.0,,
3655,ALTAI-Demo-106,5G 9dBi Omni Antenna (NS.AN-5M09-00),INVENTORY,,,0,0.0,,
3654,ALTAI-Demo-105,5G 9dBi Omni Antenna (NS.AN-5M09-00),INVENTORY,,,0,0.0,,
3657,ALTAI-Demo-108,5G 9dBi Omni Antenna (NS.AN-5M09-00),INVENTORY,,,0,0.0,,
3670,ALTAI-Demo-121,5G 9dBi Omni Antenna (NS.AN-5M09-00),INVENTORY,,,0,0.0,,
3672,ALTAI-Demo-123,5G 9dBi Omni Antenna (NS.AN-5M09-SA) with mount kit,INVENTORY,,,0,0.0,,
3673,ALTAI-Demo-124,5G 9dBi Omni Antenna (NS.AN-5M09-SA) with mount kit,INVENTORY,,,0,0.0,,
32702,ALTAI-132,5G 9dBi Omni Antenna N-Male Connector ( SD.AN-5M109-01),INVENTORY,,,0,0.0,,
1411,ALTAI-020,"5GHz, 13dBi dual pol omni antenna ( SD.AN-5M13-00 )",INVENTORY,,,0,0.0,,
1459,ALTAI-015,"5GHz, 9dBI , omni antenna with N-male connector ( SD.AN-5M109-00)",INVENTORY,,,0,0.0,,
1511,ALTAI-016,"5GHz, 9dBi,360 beamwidth omni antenna ( NS.AN-5M09-00 )",INVENTORY,,,0,0.0,,
3681,ALTAI-Demo-132,5Ghz 13dBi Omni Antena for C1xn/CX200/VX200 (SD.AN-5M13-00),INVENTORY,,,0,0.0,,
3680,ALTAI-Demo-131,5Ghz 13dBi Omni Antena for C1xn/CX200/VX200 (SD.AN-5M13-00),INVENTORY,,,0,0.0,,
7201,ALTAI-029,5th Year Extended H/W Warranty for A3 Series ( SV.HW-3005-00 0,INVENTORY,,,0,0.0,,
24602,ALTAI-037,5th Year Extended H/W Warranty for AX600 Series ( SV.HW.AX6005-00 ),INVENTORY,,,0,0.0,,
27100,Umum-131,875L8AA. Poly Studio X52 Wall Mount,INVENTORY,,,0,0.0,,
24650,Umum-127,875M4AA. Poly Studio X50/X52/X70/USB Expansion Microphone Cable,INVENTORY,,,0,0.0,,
24600,Umum-126,875M6AA. Poly Studio X50/X52/X70/USB Table Microphone,INVENTORY,,,0,0.0,,
28854,Huawei-070,88033KRL DCS Virtualization Suite Advanced Edition License per CPU,INVENTORY,,,0,0.0,,
28951,Huawei-071,88033KRN DCS Virtualization Suite Advanced Edition 3 Years Subscription and Support per CPU ( Annual fee validity periode : 3 years from PO signed plus 90 days ),INVENTORY,,,0,0.0,,
28958,Huawei-096,"88036YWX Infrastructure Software Capacity Standard Edition License,Per CPU",INVENTORY,,,0,0.0,,
22454,Huawei-045,88039DYB. LIC-USG6000E-S03-ATP-O-IY. Advanced Threat Protection ( Intrusion Prevention And Botnet Detection + Antivirus + Cloud-based Web Page Category Query And Threat Identification Service ) 1 Year ( Applies to USG6000E-S03),INVENTORY,,,0,0.0,,
34156,H_Datacomm-045-1,88039DYB. LIC-USG6000E-S03-ATP-O-IY. Advanced Threat Protection ( Intrusion Prevention And Botnet Detection + Antivirus + Cloud-based Web Page Category Query And Threat Identification Service ) 1 Year ( Applies to USG6000E-S03),INVENTORY,,,0,0.0,,
28906,Huawei-097,"88061SVR Infrastructure Software Capacity Stabdard Edition, 3 year Subscription and Support Service, Per CPU(Annual fee validity period : 3 year from Earlier between License activated date or PO signed plus 90 days )",INVENTORY,,,0,0.0,,
35550,H_Datacomm-061,"88065CQE LACPWATK03 Huawei Cloud Management Subscription License,eKitEngine Series,Per Device, 3 Year",INVENTORY,,,0,0.0,,
27451,Huawei-062,8813024369-057 8813024369-057-12 Category 3 ( Ideahub S2 65:Board 3 Pro 75/86 ) Intelligent Collaboration_RFR 30BD-S_12Months_Per Hardware Maintenance card,INVENTORY,,,0,0.0,,
27402,Huawei-063,8813024369-058 8813024369-058-12 Category 5 ( Ideahub S2 75/86)_Intelligent Collaboration_RFR 30BD_S_12Months_Per Hardware Maintenance card,INVENTORY,,,0,0.0,,
33450,Huawei-103,8813024369-058. IdeaHub S2 75/86 Maintenance Card,INVENTORY,,,0,0.0,,
33251,Huawei-102,8813024369-059. IdeaHub OPS I5/I7 Maintenance Card,INVENTORY,,,0,0.0,,
28802,Huawei-099,"88134UGQ-6E6 Hyper-converged Node-DP2220(12*3,5 inch HARD dISK pASS through Chassis, 2*C6442Y, 2*GE, 2*10GE,2*1300W)DP2220,C0-Care StandardFusionCube DP2220 C6xxx_36months)",INVENTORY,,,0,0.0,,
28959,Huawei-101,"88134UGQ-6FT 3.2TB SSD NVMe Disk Unit(2.5"")_Co_Care Standard Fusioncube 3.2T-3.84T SSD_36months",INVENTORY,,,0,0.0,,
28858,Huawei-100,"88134UGQ-6FW 960GB SSD SAS Disk Unit(2.5"")_Co_Care Standard FusionCube 960G SSD_36months)",INVENTORY,,,0,0.0,,
24500,Umum-124,8D8L1AA#ABB. Poly Studio X52 All-In-One Video Bar with TC10 Controller Kit EMEA-INTL English Loc Euro plug,INVENTORY,,,0,0.0,,
4000,Quantum - 008,"9-03736-01. QUANTUM FIBRE CAHNNEL INTERFACE CABLE , OM3 OPTICAL",INVENTORY,,,0,0.0,,
3905,Quantum - 020,9-03736-01. QUANTUM FIBRECHANNEL INTERFACE CABLE,INVENTORY,,,0,0.0,,
32251,H_Datacomm-051,"98012180. S380-S8P2TS380-S8P2T,2*GE WAN,8*GE LAN ( PoE+,124W )",INVENTORY,,,0,0.0,,
19153,Huawei-010,"98012180. S380-S8P2TS380-S8P2T,2*GE WAN,8*GE LAN ( PoE+,124W )",INVENTORY,,,0,0.0,,
27700,Huawei-058,"98012196S110-24T2SRS110-24T2SR ( 24*10/100/1000BASE-T ports,2*GE SFP ports,AC power )",INVENTORY,,,0,0.0,,
36852,H_Datacomm-074,"98012196S110-24T2SRS110-24T2SR ( 24*10/100/1000BASE-T ports,2*GE SFP ports,AC power )",INVENTORY,,,0,0.0,,
27550,Huawei-051,98012197 S110-16LP2SR S110-16LP2SR,INVENTORY,,,0,0.0,,
23452,H_Datacomm-001,98012197. S310-24T4S,INVENTORY,,,0,0.0,,
27601,Huawei-061,"98012198 S110-24LP2SRS110-24LP2SR ( 24810/100/1000BASE-T ports,2 GE SFP ports,PoE+, AC power )",INVENTORY,,,0,0.0,,
29351,H_Datacomm-010,"98012198 S110-24LP2SRS110-24LP2SR ( 24810/100/1000BASE-T ports,2 GE SFP ports,PoE+, AC power )",INVENTORY,,,0,0.0,,
27551,Huawei-053,"98012199 S110-8T2STS110-8T2ST ( 8*10/100/1000BASE-T ports, 1*GE SFP port,1*10/100/1000BASE-T port,with 1*AC power adapter,fanless)",INVENTORY,,,0,0.0,,
19252,Huawei-007,"98012201S310. 24P4SS310-24PAS ( 24*10/100/1000BASE-T, ports,4*GE SFP ports,PoE+, AC power )",INVENTORY,,,0,0.0,,
23352,H_Datacomm-002,98012202. S110-16LP2SR,INVENTORY,,,0,0.0,,
29150,Huawei-007-1,"98012202S310-24T4SS310-24T4S(24*10/100/1000BASE-T ports,4*GE SFP ports,AC Power )",INVENTORY,,,0,0.0,,
29251,H_Datacomm-003,"98012203 S310-48T4S S310-48T4S ( 48*10/100/1000BASE-T ports, 4*GE SFP ports,AC Power )",INVENTORY,,,0,0.0,,
19205,Huawei-003,"98012269. S110-8P2ST S110-8P2ST ( 8*/10/100/1000BASE-T ports,PoE+,1*GE SFP port, 1*10/100/1000BASE-T port, AC Power, Power Adapter )",INVENTORY,,,0,0.0,,
27401,Huawei-056,"98012375S220-24T4XS220-24T4X ( 24*10/100/1000BASE-T ports,4*10GE SFP+ ports,built-in AC power )",INVENTORY,,,0,0.0,,
36601,H_Datacomm-070,"98012375S220-24T4XS220-24T4X ( 24*10/100/1000BASE-T ports,4*10GE SFP+ ports,built-in AC power )",INVENTORY,,,0,0.0,,
19152,Huawei-006,"98012376. S220-24P4X S220-24P4X ( 24*10/100/1000BASE-T ports(400W PoE+),4*10GE SFP+ ports,built-in AC power )",INVENTORY,,,0,0.0,,
36851,H_Datacomm-073,"98012376. S220-24P4X S220-24P4X ( 24*10/100/1000BASE-T ports(400W PoE+),4*10GE SFP+ ports,built-in AC power )",INVENTORY,,,0,0.0,,
