customer_id,last_purchase_date,first_purchase_date,transaction_count,total_orders,monetary,total_items_purchased,customer_name,recency_days,frequency,avg_order_value,customer_age_days,r_score,f_score,m_score,rfm_score,rfm_score_numeric,segment,recommended_action,segment_priority
359,,,0,3,63335000.0,27,PT. Wahana Data Solusindo,9999,3,21111666.66666667,0,1,4,4,144,9,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
3600,2025-01-12 00:00:00,2023-07-12 00:00:00,6,7,116210000.0,200,PT. Mega Arkati Informatika,333,7,16601428.57142857,550,3,5,4,354,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
3601,2025-12-06 00:00:00,2023-08-12 00:00:00,131,79,1795611739.71,4834,CV. Melody Indah,5,79,22729262.52797468,847,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
362,2025-12-06 00:00:00,2024-01-04 00:00:00,20,39,1139945572.0,439,PT. Mitra Karya Teknologi,5,39,29229373.64102564,702,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
363,,,0,2,1564920.0,2,PT. Karya Enam Sembilan,9999,2,782460.0,0,1,3,1,131,5,Other,,
3650,2024-01-07 00:00:00,2023-08-12 00:00:00,2,5,75636340.0,124,PT. Mega Bintang Mas Indonesia,704,5,15127268.0,148,2,4,4,244,10,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
367,2025-09-01 00:00:00,2023-11-12 00:00:00,92,44,4315685228.87,2190,PT. Melvar Prima Solusi,101,44,98083755.20159091,659,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
368,2025-10-12 00:00:00,2024-05-11 00:00:00,6,5,1664455800.0,421,PT. Buana Variakomputama,60,5,332891160.0,519,5,4,5,545,14,Champions,Reward them. Can be early adopters for new products.,10.0
3700,2025-06-03 00:00:00,2024-02-07 00:00:00,17,31,2224233354.8,6875,PT. Digital Aplikasi Solusi,191,31,71749463.05806452,482,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
3701,2025-09-04 00:00:00,2024-02-05 00:00:00,3,8,47910900.0,88,PT. Power Kalista Satria,98,8,5988862.5,577,4,5,3,453,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
374,2024-05-06 00:00:00,2024-02-04 00:00:00,4,7,47217000.0,29,PT. Duta Kalingga Pratama,584,7,6745285.714285715,92,3,5,3,353,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
3750,2024-03-01 00:00:00,2024-03-01 00:00:00,1,2,22522522.5,100,PT. Surya Citra Technology,650,2,11261261.25,0,3,3,3,333,9,Loyal Customers,Upsell higher value products. Engage them.,9.0
3752,2025-11-11 00:00:00,2024-02-12 00:00:00,20,48,3696052208.104912,5219,PT. Synetcom Lintas Buana,30,48,77001087.66885234,638,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
3753,2025-10-06 00:00:00,2024-01-07 00:00:00,10,20,332267608.83,208,Independent Technic / Arif Rohman,66,20,16613380.4415,638,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
3755,,,0,1,54780000.0,17,PT. Semesta Teknologi Informatika,9999,1,54780000.0,0,1,2,3,123,6,Other,,
376,2024-02-05 00:00:00,2023-05-12 00:00:00,3,5,72968000.0,37,PT. Jedi Global Teknologi,675,5,14593600.0,269,2,4,4,244,10,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
3800,2025-05-11 00:00:00,2024-06-09 00:00:00,10,9,311545637.0,168,PT. Duta Teknologi Nusantara,214,9,34616181.88888889,336,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
3801,2024-09-01 00:00:00,2024-09-01 00:00:00,1,1,85000000.0,1,PT. Eugenea Kreasi Utama,466,1,85000000.0,0,3,2,4,324,9,Other,,
3802,2024-11-07 00:00:00,2024-01-04 00:00:00,4,8,583000000.0,940,PT. Fiber Network Indonesia,399,8,72875000.0,308,3,5,5,355,13,Loyal Customers,Upsell higher value products. Engage them.,9.0
383,2025-12-09 00:00:00,2023-01-12 00:00:00,285,403,8695509838.74845,15235,PT. Top Utama Solusindo,2,403,21576947.49069094,1062,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
3850,2024-05-08 00:00:00,2024-05-08 00:00:00,6,5,116678000.0,107,PT. Tri Mitra Dimensi,582,5,23335600.0,0,3,4,4,344,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
3851,,,0,3,211298516.0,6,PT. Inofastama Cakrawala Teknologi,9999,3,70432838.66666667,0,1,4,4,144,9,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
3852,2025-12-06 00:00:00,2024-04-03 00:00:00,22,29,1146477590.0,861,PT. Tri Multi Dimensi,5,29,39533710.0,612,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
390,2024-06-09 00:00:00,2024-01-08 00:00:00,15,9,1242889000.0,131,PT. Datavis Indonesia,550,9,138098777.7777778,153,3,5,5,355,13,Loyal Customers,Upsell higher value products. Engage them.,9.0
3900,2025-05-03 00:00:00,2025-05-03 00:00:00,1,4,530275026.0085714,6707,PT. Graha Fatta,222,4,132568756.5021428,0,4,4,5,445,13,Champions,Reward them. Can be early adopters for new products.,10.0
3901,2025-04-12 00:00:00,2024-09-08 00:00:00,7,7,39573900.0,43,CV. Bintang Karya Nusantara,243,7,5653414.285714285,216,4,5,3,453,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
3902,2024-02-08 00:00:00,2024-02-08 00:00:00,1,2,374235856.3,212,PT. Prima Dua Jaya,672,2,187117928.15,0,2,3,5,235,10,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
391,2023-01-12 00:00:00,2023-01-12 00:00:00,2,3,7185000.0,7,CV. Global Solusi,1064,3,2395000.0,0,2,4,2,242,8,Other,,
392,,,0,1,260000000.0,20,PT. Prima Integrasi Network,9999,1,260000000.0,0,1,2,5,125,8,Other,,
395,2025-05-12 00:00:00,2024-01-07 00:00:00,34,16,608454457.0,340,PT. Multi Prima Integrasi,213,16,38028403.5625,491,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
396,2025-12-11 00:00:00,2025-02-12 00:00:00,7,11,200727000.0,125,PT. Varnion Technology Semesta,0,11,18247909.09090909,302,5,5,4,554,14,Champions,Reward them. Can be early adopters for new products.,10.0
4001,,,0,1,9570000.0,4,PT. Adaptix Trisolusi Nusantara,9999,1,9570000.0,0,1,2,2,122,5,Hibernating,Offer other relevant products. Special discounts.,1.0
402,,,0,2,32280000.0,62,PT. Lintas Data Prima,9999,2,16140000.0,0,1,3,3,133,7,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
403,2025-11-06 00:00:00,2023-06-12 00:00:00,33,55,2265155141.61,1130,PT. Maxindo Mitra Solusi,35,55,41184638.93836364,878,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
4050,,,0,1,1709000.0,9,Adhinata Kurniawan,9999,1,1709000.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
4051,2025-05-03 00:00:00,2024-05-11 00:00:00,5,11,4171505500.2,1440,PT. NTT Indonesia Technology,222,11,379227772.7454545,357,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
4052,,,0,1,2413000.0,6,Radian Dalih,9999,1,2413000.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
406,2025-12-09 00:00:00,2023-07-12 00:00:00,68,91,703784534.0,437,PT. Expert Data Voice Solution,2,91,7733895.978021978,881,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
408,2025-10-07 00:00:00,2023-05-12 00:00:00,12,19,100770092.48,80,PT. Asiamas Teknologi Informatika,65,19,5303689.077894737,879,5,5,4,554,14,Champions,Reward them. Can be early adopters for new products.,10.0
4100,,,0,1,6820000.0,3,CV. Cakra Solusi Infotek,9999,1,6820000.0,0,1,2,2,122,5,Hibernating,Offer other relevant products. Special discounts.,1.0
414,2025-10-04 00:00:00,2024-03-07 00:00:00,18,26,486804602.0,178,PT. Praweda Sarana Informatika,68,26,18723253.92307692,576,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
4150,2025-10-10 00:00:00,2025-10-10 00:00:00,1,6,82939185.15,70,PT. Cablenet Fiber Data,62,6,13823197.525,0,5,4,4,544,13,Champions,Reward them. Can be early adopters for new products.,10.0
4151,2024-12-01 00:00:00,2024-12-01 00:00:00,1,3,1337000.0,3,Hartawan,375,3,445666.6666666667,0,3,4,1,341,8,Other,,
4200,,,0,7,755929603.8461539,125,PT. Astra Graphia Information Technology,9999,7,107989943.4065934,0,1,5,5,155,11,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
421,,,0,1,33600000.0,32,CV. Rajawali Komputer,9999,1,33600000.0,0,1,2,3,123,6,Other,,
425,2025-11-11 00:00:00,2024-01-10 00:00:00,27,30,1576883406.23,179,PT. Mitra Integrasi Informatika,30,30,52562780.20766667,671,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
426,2025-11-11 00:00:00,2025-11-11 00:00:00,1,5,437050000.0,38,PT. Dipta Kencana Teknologi,30,5,87410000.0,0,5,4,5,545,14,Champions,Reward them. Can be early adopters for new products.,10.0
428,2024-12-06 00:00:00,2024-03-01 00:00:00,2,6,548286000.0,60,PT. Akselerasi Global Sistem,370,6,91381000.0,280,3,4,5,345,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
4300,,,0,2,2640000.0,3,PT. Lestari Elektrik Indonesia,9999,2,1320000.0,0,1,3,1,131,5,Other,,
431,2025-11-07 00:00:00,2024-04-03 00:00:00,69,52,978228790.0,979,PT. Jembatan Citra Nusantara,34,52,18812092.11538462,583,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
4350,,,0,2,3352369.0,5,Toko Nam Nam / Sunaryo Suhwahyudi,9999,2,1676184.5,0,1,3,1,131,5,Other,,
436,2025-07-11 00:00:00,2025-07-11 00:00:00,2,2,5650000.0,9,PT. Mitra Mega Sinergi,153,2,2825000.0,0,4,3,2,432,9,Potential Loyalist,Offer membership/loyalty program. Recommend other products.,6.0
437,2025-09-09 00:00:00,2024-05-06 00:00:00,14,15,471346000.0,375,PT. Inter Medialink Solusi,93,15,31423066.66666667,491,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
4400,,,0,1,9600000.0,14,PT. Inet Global Indo,9999,1,9600000.0,0,1,2,2,122,5,Hibernating,Offer other relevant products. Special discounts.,1.0
445,2024-06-09 00:00:00,2024-06-09 00:00:00,1,9,97487040.0,87,PT. Mitra Infosarana,550,9,10831893.33333333,0,3,5,4,354,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
4450,2024-10-01 00:00:00,2024-04-07 00:00:00,5,6,122557500.0,29,PT. Generasi Kita Bisa,436,6,20426250.0,177,3,5,4,354,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
4451,2024-03-01 00:00:00,2024-03-01 00:00:00,2,2,17682000.0,33,PT. Nuclear Coating Fabric,650,2,8841000.0,0,3,3,3,333,9,Loyal Customers,Upsell higher value products. Engage them.,9.0
4452,2024-03-12 00:00:00,2024-03-12 00:00:00,1,4,101607000.0,66,PT. Dinamika Elektronik Indonesia,639,4,25401750.0,0,3,4,4,344,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
4453,2025-01-12 00:00:00,2024-03-01 00:00:00,8,2,3837175000.0,704,PT. Sinergy Informasi Pratama,333,2,1918587500.0,317,3,3,5,335,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
449,,,0,1,78636800.0,55,PT. Aulia Sentral Multidata,9999,1,78636800.0,0,1,2,4,124,7,Other,,
4500,,,0,3,43852790.0,30,PT. JFX Teknologi Indonesia,9999,3,14617596.66666667,0,1,4,3,143,8,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
4501,2024-06-02 00:00:00,2024-01-02 00:00:00,3,9,267511800.0,224,CV. Defari Multi Karya,557,9,29723533.33333333,152,3,5,5,355,13,Loyal Customers,Upsell higher value products. Engage them.,9.0
4550,2024-02-04 00:00:00,2024-02-04 00:00:00,1,3,134032384.0,27,PT. Neotech Cakrawala Indonesia,676,3,44677461.33333334,0,2,4,4,244,10,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
4551,2024-03-01 00:00:00,2024-03-01 00:00:00,4,3,221356500.0,174,PT. Prima System Integrated,650,3,73785500.0,0,3,4,5,345,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
460,2025-11-06 00:00:00,2024-02-12 00:00:00,49,83,2910081378.738947,1208,PT. Berca Hardayaperkasa,35,83,35061221.43058973,633,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
4600,2024-07-08 00:00:00,2024-06-02 00:00:00,2,3,6839109.119811321,7,Antonius Sukanto,521,3,2279703.039937107,36,3,4,2,342,9,Other,,
4601,,,0,1,240809.0,1,Nangim Masykuri,9999,1,240809.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
4602,2025-09-12 00:00:00,2025-09-12 00:00:00,7,6,983414272.1428571,118,PT. Indosat Ooredoo Hutchison,90,6,163902378.6904762,0,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
463,2025-06-05 00:00:00,2023-04-12 00:00:00,12,32,511658106.14,502,PT. Makmur Abadi Senantiasa,189,32,15989315.816875,785,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
4650,2025-04-08 00:00:00,2024-03-01 00:00:00,4,7,112173000.0,51,PT. Sysdata Solusi Digital,247,7,16024714.28571429,403,4,5,4,454,13,Champions,Reward them. Can be early adopters for new products.,10.0
4651,2024-06-02 00:00:00,2024-05-01 00:00:00,3,2,32007928.0,16,PT. Arase Teknologi Indonesia,557,2,16003964.0,32,3,3,3,333,9,Loyal Customers,Upsell higher value products. Engage them.,9.0
466,2024-03-05 00:00:00,2024-01-08 00:00:00,2,8,36386000.0,45,PT. Gaia Surya Infrastrada,646,8,4548250.0,57,3,5,3,353,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
467,2024-05-04 00:00:00,2023-11-12 00:00:00,3,6,176064000.0,140,PT. Catur Sekawan Adipraya,586,6,29344000.0,174,3,5,4,354,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
4700,2024-04-01 00:00:00,2024-04-01 00:00:00,2,1,2053000.0,2,PT. Qwords Company International,619,1,2053000.0,0,3,2,1,321,6,Promising,Create brand awareness. Offer free trials.,3.0
4701,2024-05-01 00:00:00,2024-05-01 00:00:00,1,1,980000.0,1,Dananto Suryobhawiko,589,1,980000.0,0,3,2,1,321,6,Promising,Create brand awareness. Offer free trials.,3.0
471,2025-06-11 00:00:00,2023-01-12 00:00:00,20,24,1986438330.0,82,PT. Integrasindo Mitra Sejati,183,24,82768263.75,881,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
472,2025-09-07 00:00:00,2025-09-07 00:00:00,3,5,59950000.0,33,PT. Metrocom Global Solusi,95,5,11990000.0,0,5,4,4,544,13,Champions,Reward them. Can be early adopters for new products.,10.0
4750,2025-10-06 00:00:00,2024-05-01 00:00:00,2,4,41917567.6,48,PT. Surya Prima Sakti,66,4,10479391.9,523,5,4,3,543,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
476,,,0,1,497130000.0,200,CV. Mediadata Sejahtera,9999,1,497130000.0,0,1,2,5,125,8,Other,,
4800,2025-02-10 00:00:00,2024-11-11 00:00:00,5,5,1742127812.75,332,PT. Salix Scura Sanctuary,304,5,348425562.55,91,3,4,5,345,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
4850,2024-11-01 00:00:00,2024-11-01 00:00:00,2,1,7000000.0,6,PT. Citra Sentosa Solusindo,405,1,7000000.0,0,3,2,2,322,7,Promising,Create brand awareness. Offer free trials.,3.0
4900,2024-09-01 00:00:00,2024-09-01 00:00:00,1,3,1370718.0,3,Desy,466,3,456906.0,0,3,4,1,341,8,Other,,
50,2025-12-06 00:00:00,2023-04-12 00:00:00,41,45,812718942.55,968,CV. Newline Media,5,45,18060420.94555555,969,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
500,2023-04-12 00:00:00,2023-04-12 00:00:00,1,3,10179250.44,23,Adi Hendera,974,3,3393083.48,0,2,4,2,242,8,Other,,
5000,2024-12-01 00:00:00,2024-12-01 00:00:00,1,1,3847000.0,1,CV. Yarra Infotech,375,1,3847000.0,0,3,2,1,321,6,Promising,Create brand awareness. Offer free trials.,3.0
5001,2025-01-02 00:00:00,2024-01-03 00:00:00,6,7,3838072.0,14,Lusius Aditya,343,7,548296.0,365,3,5,1,351,9,Other,,
501,2024-03-06 00:00:00,2024-03-06 00:00:00,1,1,10400000.0,2,PT. Network Data Sistem,645,1,10400000.0,0,3,2,2,322,7,Promising,Create brand awareness. Offer free trials.,3.0
502,2023-05-12 00:00:00,2023-05-12 00:00:00,1,1,78636800.0,55,PT. BLIP Integrator Provider,944,1,78636800.0,0,2,2,4,224,8,Other,,
505,2025-12-11 00:00:00,2024-11-10 00:00:00,17,9,143660624.32,93,PT. Digital Solusi Integrasia,0,9,15962291.59111111,396,5,5,4,554,14,Champions,Reward them. Can be early adopters for new products.,10.0
5050,2025-08-01 00:00:00,2024-04-12 00:00:00,9,12,941832990.81,88,PT. Maha Data Solusi,132,12,78486082.5675,476,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
506,2025-09-04 00:00:00,2024-04-10 00:00:00,21,26,3207905495.0,956,CV. Linkmedia Nusantara,98,26,123380980.5769231,512,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
51,2025-11-03 00:00:00,2023-05-12 00:00:00,11,10,191026468.5071428,87,CV. Belnic Group,38,10,19102646.85071428,906,5,5,4,554,14,Champions,Reward them. Can be early adopters for new products.,10.0
5150,2025-08-07 00:00:00,2025-08-07 00:00:00,1,5,613900000.0,175,PT. Sarana Teknologi Utama,126,5,122780000.0,0,4,4,5,445,13,Champions,Reward them. Can be early adopters for new products.,10.0
5200,,,0,1,17080000.0,5,PT. Promedia Inti Solusi,9999,1,17080000.0,0,1,2,2,122,5,Hibernating,Offer other relevant products. Special discounts.,1.0
5301,2025-09-01 00:00:00,2024-11-12 00:00:00,4,15,1448497072.0,1028,PT. Inti Data Telematika,101,15,96566471.46666667,293,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
5350,,,0,3,46006000.0,17,PT. Mitra Teknologi Andalan Utama,9999,3,15335333.33333333,0,1,4,3,143,8,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
5450,2025-08-12 00:00:00,2025-08-12 00:00:00,14,2,252859500.0,18,PT. Micronet Gigatech Indoglobal,121,2,126429750.0,0,4,3,5,435,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
550,2023-06-11 00:00:00,2023-06-11 00:00:00,2,1,3134000.0,4,Hamdi Habdillah,914,1,3134000.0,0,2,2,1,221,5,About To Sleep,Share valuable resources. Recommend popular products.,2.0
5500,,,0,4,40068000.0,62,PT. Widjaja Piranti Teknologi,9999,4,10017000.0,0,1,4,3,143,8,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
5501,,,0,8,644442000.0,232,PT. Nusantara Compnet Integrator,9999,8,80555250.0,0,1,5,5,155,11,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
5502,2024-12-09 00:00:00,2024-12-06 00:00:00,7,5,17170515.35700901,18,Ely Tri Prabowo,367,5,3434103.071401802,3,3,4,3,343,10,Loyal Customers,Upsell higher value products. Engage them.,9.0
5503,2025-04-12 00:00:00,2024-03-12 00:00:00,10,22,319101100.0,290,PT. ECS Indo Jaya,243,22,14504595.45454546,396,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
5550,2024-03-07 00:00:00,2024-03-07 00:00:00,2,8,188118500.0,162,PT. Lintas Sumber Solusi,644,8,23514812.5,0,3,5,4,354,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
5551,,,0,1,1258928571.488571,136,PT. Tiga Berlian Komputindo,9999,1,1258928571.488571,0,1,2,5,125,8,Other,,
5552,,,0,2,2642000.0,3,Eunice Priscilla,9999,2,1321000.0,0,1,3,1,131,5,Other,,
5553,2025-04-02 00:00:00,2024-06-08 00:00:00,5,8,152001965.17,229,PT. Taurus Sampai Tuntas,253,8,19000245.64625,298,4,5,4,454,13,Champions,Reward them. Can be early adopters for new products.,10.0
5554,2025-06-05 00:00:00,2025-06-03 00:00:00,17,4,1622242526.0,206,PT. Karya Informasi Nusantara,189,4,405560631.5,2,4,4,5,445,13,Champions,Reward them. Can be early adopters for new products.,10.0
5555,,,0,2,78810000.0,10,PT. Primadata Global Solusindo,9999,2,39405000.0,0,1,3,4,134,8,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
5600,2025-10-06 00:00:00,2024-02-10 00:00:00,14,26,95781712.8,93,PT. Atmos Teknologi Indonesia,66,26,3683912.030769231,604,5,5,4,554,14,Champions,Reward them. Can be early adopters for new products.,10.0
5601,,,0,1,28644438.0,52,PT. Darpa Balakosa Semesta,9999,1,28644438.0,0,1,2,3,123,6,Other,,
5602,2024-06-05 00:00:00,2024-01-02 00:00:00,6,4,62322500.0,26,PT. Iforte Solusi Infotek,554,4,15580625.0,155,3,4,4,344,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
5603,,,0,3,674672000.0,205,PT. Sinergi Media Mentari Teknologi,9999,3,224890666.6666667,0,1,4,5,145,10,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
5750,2025-10-12 00:00:00,2025-06-10 00:00:00,6,5,174748133.49,51,PT. Novus Solusi Integrasi,60,5,34949626.698,124,5,4,4,544,13,Champions,Reward them. Can be early adopters for new products.,10.0
5751,,,0,1,14850000.0,13,PT. Data Prima Solusindo,9999,1,14850000.0,0,1,2,2,122,5,Hibernating,Offer other relevant products. Special discounts.,1.0
5800,2025-12-09 00:00:00,2024-01-02 00:00:00,5,6,487494000.0,142,PT. Inti Jaya Teknologi,2,6,81249000.0,707,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
5850,2025-11-06 00:00:00,2024-02-02 00:00:00,23,23,252291618.0,163,PT. Spectra Solusi Global,35,23,10969200.7826087,643,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
5851,2024-04-06 00:00:00,2024-04-06 00:00:00,1,5,25385940.0,17,CV. Win World Asih,614,5,5077188.0,0,3,4,3,343,10,Loyal Customers,Upsell higher value products. Engage them.,9.0
5900,2024-01-02 00:00:00,2024-01-02 00:00:00,1,1,17400000.0,40,PT. Trimitra Kolaborasi Mandiri,709,1,17400000.0,0,2,2,3,223,7,Need Attention,Make limited time offers. Recommend based on purchase history.,5.0
5901,2024-02-02 00:00:00,2024-02-02 00:00:00,1,2,8960000.0,8,PT. Artha Mitra Interdata,678,2,4480000.0,0,2,3,2,232,7,Need Attention,Make limited time offers. Recommend based on purchase history.,5.0
5950,2025-07-01 00:00:00,2025-07-01 00:00:00,2,5,476316000.0,346,PT. Global Teknik Informasi,163,5,95263200.0,0,4,4,5,445,13,Champions,Reward them. Can be early adopters for new products.,10.0
600,2024-11-12 00:00:00,2023-09-11 00:00:00,2,2,204076375.0,2,PT. Newton Cipta Informatika,394,2,102038187.5,428,3,3,4,334,10,Loyal Customers,Upsell higher value products. Engage them.,9.0
6000,2024-02-02 00:00:00,2024-02-02 00:00:00,2,1,1587000.0,2,Josua Gunawan,678,1,1587000.0,0,2,2,1,221,5,About To Sleep,Share valuable resources. Recommend popular products.,2.0
603,2023-06-11 00:00:00,2023-06-11 00:00:00,1,1,10809000.0,3,PT. Janur Teknik Mandiri,914,1,10809000.0,0,2,2,2,222,6,Need Attention,Make limited time offers. Recommend based on purchase history.,5.0
6050,2024-06-02 00:00:00,2024-06-02 00:00:00,1,1,2360000.0,2,PT. Enggal Bersaudara Jaya,557,1,2360000.0,0,3,2,1,321,6,Promising,Create brand awareness. Offer free trials.,3.0
6051,2025-12-02 00:00:00,2024-06-02 00:00:00,9,7,106133898.0,90,CV. Sinergi Online Indonesia,9,7,15161985.42857143,548,5,5,4,554,14,Champions,Reward them. Can be early adopters for new products.,10.0
6100,2024-08-03 00:00:00,2024-08-03 00:00:00,3,1,110712421.05,3,PT. Mitra Serasi Solusindo,495,1,110712421.05,0,3,2,4,324,9,Other,,
6101,2024-05-04 00:00:00,2024-05-04 00:00:00,3,2,2881954284.0,17,PT. Forosta Jaya Makmur,586,2,1440977142.0,0,3,3,5,335,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
6150,,,0,2,30590000.0,116,PT. Global Integrasi Mitra Sinergi,9999,2,15295000.0,0,1,3,3,133,7,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
6151,2025-07-01 00:00:00,2025-07-01 00:00:00,3,3,10876622.0,11,PT. Alpha Global Teknologi,163,3,3625540.666666667,0,4,4,2,442,10,Potential Loyalist,Offer membership/loyalty program. Recommend other products.,6.0
6152,,,0,2,73275000.0,37,PT. Nusa Inti Cemerlang,9999,2,36637500.0,0,1,3,4,134,8,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
6153,,,0,1,360000000.0,4,PT. Net Sistem Infotama,9999,1,360000000.0,0,1,2,5,125,8,Other,,
6200,2024-01-03 00:00:00,2024-01-03 00:00:00,2,1,8754686.0,2,PT. Terang Inti Sejahtera,708,1,8754686.0,0,2,2,2,222,6,Need Attention,Make limited time offers. Recommend based on purchase history.,5.0
6201,2024-12-02 00:00:00,2024-12-02 00:00:00,1,1,2760000.0,4,PT. Rejeki Leluhur Abadi,374,1,2760000.0,0,3,2,1,321,6,Promising,Create brand awareness. Offer free trials.,3.0
6250,2025-12-06 00:00:00,2024-03-06 00:00:00,29,45,2329005366.26,3952,PT. Magnum Solution,5,45,51755674.80577778,640,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
6251,,,0,2,120000.0,4,PT. Berkatmas Mulia Guna,9999,2,60000.0,0,1,3,1,131,5,Other,,
6350,2024-04-07 00:00:00,2024-04-07 00:00:00,25,5,3813751350.076923,468,PT. Lisea Solusi Indonesia,613,5,762750270.0153847,0,3,4,5,345,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
6400,2024-05-07 00:00:00,2024-04-04 00:00:00,2,6,165150000.0,195,PT. Artha Telekomindo,583,6,27525000.0,33,3,5,4,354,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
6450,,,0,1,27800000.0,3,CV. Harean Technology Solutions,9999,1,27800000.0,0,1,2,3,123,6,Other,,
6550,,,0,1,16000000.0,18,PT. Qiandra Information Technology,9999,1,16000000.0,0,1,2,2,122,5,Hibernating,Offer other relevant products. Special discounts.,1.0
6551,2025-12-02 00:00:00,2024-02-05 00:00:00,7,17,267212108.05,408,CV. Kembang Sari,9,17,15718359.29705882,666,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
6600,2025-12-03 00:00:00,2025-02-10 00:00:00,2,14,356855988.0,187,PT. AFC Dinamika Indonesia,8,14,25489713.42857143,296,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
6651,,,0,2,480000.0,16,PT. Pelatihan Otomasi Indonesia,9999,2,240000.0,0,1,3,1,131,5,Other,,
6701,2024-08-03 00:00:00,2024-03-12 00:00:00,5,7,7605361.0,47,Adi Prasetya,495,7,1086480.142857143,144,3,5,2,352,10,Other,,
6750,,,0,1,22500000.0,2,PT. Integritas Data Nusantara (ID Network),9999,1,22500000.0,0,1,2,3,123,6,Other,,
6751,2024-06-05 00:00:00,2024-06-05 00:00:00,9,1,881063875.0,110,PT. Metro Teknik Indonesia,554,1,881063875.0,0,3,2,5,325,10,Other,,
